Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
PESCADITO,EL CARAÑO,54.0314240679876,False,VOLAR COLOMBIA,70.0413250425596,CONDOTO MANDINGA,74.0727489274964,EL CARAÑO,54.0314240679876,MATECAÑA,92.938238921709,Sin cobertura
CUAJANDÓ,EL CARAÑO,48.1275984359949,False,INGENIO RISARALDA,72.3998933325932,CONDOTO MANDINGA,52.5477079702339,EL CARAÑO,48.1275984359949,MATECAÑA,91.5344460916218,Sin cobertura
MUCHICHI,EL CARAÑO,45.2132505464639,False,INGENIO RISARALDA,75.2020798458511,CONDOTO MANDINGA,51.1921520659538,EL CARAÑO,45.2132505464639,MATECAÑA,94.4549727904638,Sin cobertura
OCHOA,EL CARAÑO,46.2626730515071,False,INGENIO RISARALDA,74.1450235501867,CONDOTO MANDINGA,51.0100658087025,EL CARAÑO,46.2626730515071,MATECAÑA,93.410883490613,Sin cobertura
PIZARRO,PIZARRO,0.725147687879642,True,PIZARRO,0.725147687879642,CONDOTO MANDINGA,77.4073455806258,EL CARAÑO,114.585307262047,MATECAÑA,180.847570894759,Aeródromo
BELÉN DE DOCAMPODO,PIZARRO,34.583605487531,True,PIZARRO,34.583605487531,CONDOTO MANDINGA,73.0073720277524,BUENAVENTURA-GERARDO TOBAR LOPEZ,99.7432516548564,ALFONSO BONILLA ARAGON,157.185779275163,Aeródromo
CUEVITA,REYES MURILLO,34.548255971722,True,PIZARRO,54.2593219957314,REYES MURILLO,34.548255971722,EL CARAÑO,90.6922799434504,MATECAÑA,199.24841799355,Regional
DOTENEDÓ,PIZARRO,60.6146450495873,False,PIZARRO,60.6146450495873,CONDOTO MANDINGA,78.5619660501534,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.5680055268833,ALFONSO BONILLA ARAGON,131.146400054298,Sin cobertura
HIJUÁ,PIZARRO,31.1556145688232,True,PIZARRO,31.1556145688232,CONDOTO MANDINGA,82.4278648243955,BUENAVENTURA-GERARDO TOBAR LOPEZ,102.664227092961,ALFONSO BONILLA ARAGON,163.603549883459,Aeródromo
ORPÚA,PIZARRO,43.3901468799938,False,PIZARRO,43.3901468799938,CONDOTO MANDINGA,90.2430942953573,BUENAVENTURA-GERARDO TOBAR LOPEZ,91.3873680898006,ALFONSO BONILLA ARAGON,154.675476346909,Sin cobertura
PAVASA,PIZARRO,41.5277272659512,False,PIZARRO,41.5277272659512,REYES MURILLO,43.2286340742906,EL CARAÑO,88.3658712794651,MATECAÑA,188.075493449361,Sin cobertura
PILIZA,PIZARRO,13.0258486388904,True,PIZARRO,13.0258486388904,REYES MURILLO,71.6399011278295,EL CARAÑO,106.02775376365,MATECAÑA,183.522005432266,Aeródromo
PUNTA PURRICHA,PIZARRO,21.7786582715417,True,PIZARRO,21.7786582715417,REYES MURILLO,62.8641172201189,EL CARAÑO,100.070432554279,MATECAÑA,184.499942430396,Aeródromo
SIVIRÚ,PIZARRO,17.3649362914141,True,PIZARRO,17.3649362914141,CONDOTO MANDINGA,79.5261083905602,BUENAVENTURA-GERARDO TOBAR LOPEZ,116.454125841116,ALFONSO BONILLA ARAGON,176.301456985191,Aeródromo
VIRUDÓ,REYES MURILLO,37.9920715934046,True,PIZARRO,49.0145812762443,REYES MURILLO,37.9920715934046,EL CARAÑO,90.2376736247321,MATECAÑA,195.414416304808,Regional
PUNTA DE IGUA,PIZARRO,60.6146450495873,False,PIZARRO,60.6146450495873,CONDOTO MANDINGA,78.5619660501534,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.5680055268833,ALFONSO BONILLA ARAGON,131.146400054298,Sin cobertura
GUINEAL,PIZARRO,28.7155682375174,True,PIZARRO,28.7155682375174,CONDOTO MANDINGA,81.1915615204829,BUENAVENTURA-GERARDO TOBAR LOPEZ,105.004399836288,ALFONSO BONILLA ARAGON,165.55654641028,Aeródromo
USARAGÁ,PIZARRO,6.91681598466949,True,PIZARRO,6.91681598466949,CONDOTO MANDINGA,75.7873262773951,EL CARAÑO,116.811648990808,MATECAÑA,177.577434204857,Aeródromo
PUERTO ABADÍA,PIZARRO,35.9182800943823,True,PIZARRO,35.9182800943823,CONDOTO MANDINGA,85.6137940024041,BUENAVENTURA-GERARDO TOBAR LOPEZ,98.2831013935575,ALFONSO BONILLA ARAGON,160.207308400081,Aeródromo
MANAGRÚ,CONDOTO MANDINGA,29.8055886279842,True,PIZARRO,81.8686461537207,CONDOTO MANDINGA,29.8055886279842,EL CARAÑO,40.6467781011424,MATECAÑA,123.854503937132,Regional
BOCA DE RASPADURA,CONDOTO MANDINGA,21.9221303089079,True,PIZARRO,79.6133041473398,CONDOTO MANDINGA,21.9221303089079,EL CARAÑO,47.9204835180561,MATECAÑA,119.029022140969,Regional
PUERTO PERVEL,EL CARAÑO,33.8945898571402,True,PIZARRO,86.246749896426,CONDOTO MANDINGA,36.3093363903532,EL CARAÑO,33.8945898571402,MATECAÑA,126.354473644341,Nacional
TARIDÓ,EL CARAÑO,35.0238830139248,True,PIZARRO,80.2519379462028,CONDOTO MANDINGA,41.4190106960809,EL CARAÑO,35.0238830139248,MATECAÑA,136.121303634569,Nacional
GUAPANDÓ,CONDOTO MANDINGA,30.4675638014455,True,PIZARRO,88.1897348997438,CONDOTO MANDINGA,30.4675638014455,EL CARAÑO,38.465034544501,MATECAÑA,118.630334712083,Nacional
PUERTO LLERAS,COLONIZADORES,19.7709167707556,True,FORTUL,29.3242316827812,COLONIZADORES,19.7709167707556,SANTIAGO PEREZ QUIROZ,106.057520341773,CAMILO DAZA,134.004271154501,Regional
CÉRTEGUI,CONDOTO MANDINGA,34.0399768200939,True,INGENIO RISARALDA,94.1766580778744,CONDOTO MANDINGA,34.0399768200939,EL CARAÑO,35.814076455204,MATECAÑA,114.463793647565,Nacional
PARECITO,CONDOTO MANDINGA,34.4033925114004,True,INGENIO RISARALDA,87.6221503048538,CONDOTO MANDINGA,34.4033925114004,EL CARAÑO,38.9061065058406,MATECAÑA,107.850443825183,Nacional
PAREDES,EL CARAÑO,35.9469084171215,True,INGENIO RISARALDA,87.8512779329927,CONDOTO MANDINGA,39.2378923593218,EL CARAÑO,35.9469084171215,MATECAÑA,107.906642734088,Nacional
MEMERÁ,CONDOTO MANDINGA,34.8797101247814,True,INGENIO RISARALDA,93.8942703500258,CONDOTO MANDINGA,34.8797101247814,EL CARAÑO,35.238870470111,MATECAÑA,114.156360040131,Nacional
OGODÓ,EL CARAÑO,30.8461986190481,True,INGENIO RISARALDA,90.4882545309143,CONDOTO MANDINGA,46.4558228072842,EL CARAÑO,30.8461986190481,MATECAÑA,110.223398508601,Nacional
LAS HAMACAS,EL CARAÑO,32.394633825768,True,INGENIO RISARALDA,88.7356393316566,CONDOTO MANDINGA,46.4322091531873,EL CARAÑO,32.394633825768,MATECAÑA,108.445038899193,Nacional
LA CAMPIÑA,SAN ROQUE  - CA.,9.44148924905463,True,SAN ROQUE  - CA.,9.44148924905463,FARFAN HERIBERTO GIL MAR,17.8316316720722,BUENAVENTURA-GERARDO TOBAR LOPEZ,79.7323491897074,ALFONSO BONILLA ARAGON,46.0399230960341,Regional
CONDOTO,CONDOTO MANDINGA,3.56441886215195,True,PIZARRO,80.2515147854652,CONDOTO MANDINGA,3.56441886215195,EL CARAÑO,66.7026212353195,MATECAÑA,105.595647100919,Regional
OPOGODÓ,CONDOTO MANDINGA,3.02249392479381,True,PIZARRO,79.3897832220649,CONDOTO MANDINGA,3.02249392479381,EL CARAÑO,70.3852397533143,MATECAÑA,104.854877796609,Regional
LA PLANTA,CONDOTO MANDINGA,18.7835554592825,True,INGENIO RISARALDA,69.5576307656318,CONDOTO MANDINGA,18.7835554592825,EL CARAÑO,70.5462994820298,MATECAÑA,89.7494781206108,Regional
ILARIA,CONDOTO MANDINGA,3.79198739066526,True,PIZARRO,80.821767646961,CONDOTO MANDINGA,3.79198739066526,EL CARAÑO,68.7170086143845,MATECAÑA,104.137668836617,Regional
CONSUELO ANDRAPEDA,CONDOTO MANDINGA,18.7835554592825,True,INGENIO RISARALDA,69.5576307656318,CONDOTO MANDINGA,18.7835554592825,EL CARAÑO,70.5462994820298,MATECAÑA,89.7494781206108,Regional
EL CARMEN DE ATRATO,ALI PIEDRAHITA,47.5414669159254,False,VOLAR COLOMBIA,61.2785116526696,ALI PIEDRAHITA,47.5414669159254,EL CARAÑO,59.8899129988354,JOSE M. CORDOVA,84.8053551345991,Sin cobertura
LA MANSA,ALI PIEDRAHITA,50.019877434206,False,VOLAR COLOMBIA,54.6849064753616,ALI PIEDRAHITA,50.019877434206,EL CARAÑO,65.0149652666806,JOSE M. CORDOVA,79.753241168049,Sin cobertura
EL SIETE,ALI PIEDRAHITA,51.3193135842069,False,VOLAR COLOMBIA,61.3160641384834,ALI PIEDRAHITA,51.3193135842069,EL CARAÑO,57.7789788794034,JOSE M. CORDOVA,86.9266123068441,Sin cobertura
EL 18,EL CARAÑO,30.487478493857,True,VOLAR COLOMBIA,84.776333669873,ALI PIEDRAHITA,71.6761685066906,EL CARAÑO,30.487478493857,JOSE M. CORDOVA,115.411075802541,Nacional
SANTA GENOVEVA DE DOCORDÓ,BUENAVENTURA-GERARDO TOBAR LOPEZ,63.6137401118192,False,PIZARRO,78.2858709296821,CONDOTO MANDINGA,118.114154923733,BUENAVENTURA-GERARDO TOBAR LOPEZ,63.6137401118192,ALFONSO BONILLA ARAGON,134.432566667901,Sin cobertura
COPOMÁ,BUENAVENTURA-GERARDO TOBAR LOPEZ,58.1954604005882,False,EDGAR CALDAS POTES-CA,75.3096094708242,CONDOTO MANDINGA,89.0572043681357,BUENAVENTURA-GERARDO TOBAR LOPEZ,58.1954604005882,ALFONSO BONILLA ARAGON,112.871885834775,Sin cobertura
CUCURRUPÍ,BUENAVENTURA-GERARDO TOBAR LOPEZ,64.6612715706335,False,PIZARRO,73.6384928346005,CONDOTO MANDINGA,83.2068651309035,BUENAVENTURA-GERARDO TOBAR LOPEZ,64.6612715706335,ALFONSO BONILLA ARAGON,118.032255609905,Sin cobertura
QUEBRADA DE TOGOROMÁ,PIZARRO,64.990058567503,False,PIZARRO,64.990058567503,CONDOTO MANDINGA,109.999091105,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.7229582474842,ALFONSO BONILLA ARAGON,144.633349297271,Sin cobertura
CORRIENTE PALO,BUENAVENTURA-GERARDO TOBAR LOPEZ,50.4096379705507,False,EDGAR CALDAS POTES-CA,68.7945305827669,FARFAN HERIBERTO GIL MAR,87.0142969810535,BUENAVENTURA-GERARDO TOBAR LOPEZ,50.4096379705507,ALFONSO BONILLA ARAGON,105.393951134458,Sin cobertura
PICHIMÁ,PIZARRO,58.759981776377,False,PIZARRO,58.759981776377,CONDOTO MANDINGA,102.541389794614,BUENAVENTURA-GERARDO TOBAR LOPEZ,78.6526307422609,ALFONSO BONILLA ARAGON,145.493808956725,Sin cobertura
CHARAMBIRÁ,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.1198379378116,False,PIZARRO,77.0441167322846,CONDOTO MANDINGA,125.834954371671,BUENAVENTURA-GERARDO TOBAR LOPEZ,75.1198379378116,ALFONSO BONILLA ARAGON,147.366313019378,Sin cobertura
DESCOLGADERO,PALMAS DE TUMACO  -CA,18.7823436517572,True,PALMAS DE TUMACO  -CA,18.7823436517572,JUAN CASIANO,136.408939530797,LA FLORIDA,30.5267679992223,ALFONSO BONILLA ARAGON,330.872193926256,Nacional
EL COCO,PALMAS DE TUMACO  -CA,18.7823436517572,True,PALMAS DE TUMACO  -CA,18.7823436517572,JUAN CASIANO,136.408939530797,LA FLORIDA,30.5267679992223,ALFONSO BONILLA ARAGON,330.872193926256,Nacional
QUÍCHARO,BUENAVENTURA-GERARDO TOBAR LOPEZ,41.7763246694704,False,EDGAR CALDAS POTES-CA,75.7498902295958,FARFAN HERIBERTO GIL MAR,99.01438421232,BUENAVENTURA-GERARDO TOBAR LOPEZ,41.7763246694704,ALFONSO BONILLA ARAGON,107.307931012324,Sin cobertura
LAS PEÑITAS,BUENAVENTURA-GERARDO TOBAR LOPEZ,52.7020874749226,False,EDGAR CALDAS POTES-CA,73.5563460469316,FARFAN HERIBERTO GIL MAR,91.7110099602352,BUENAVENTURA-GERARDO TOBAR LOPEZ,52.7020874749226,ALFONSO BONILLA ARAGON,109.810273271481,Sin cobertura
LOS PEREA,BUENAVENTURA-GERARDO TOBAR LOPEZ,44.5109706559947,False,EDGAR CALDAS POTES-CA,72.1222374578545,FARFAN HERIBERTO GIL MAR,93.5437569395738,BUENAVENTURA-GERARDO TOBAR LOPEZ,44.5109706559947,ALFONSO BONILLA ARAGON,105.865365230507,Sin cobertura
MUNGUIDÓ,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.4923647280475,False,EDGAR CALDAS POTES-CA,68.8500580794964,FARFAN HERIBERTO GIL MAR,90.097259696971,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.4923647280475,ALFONSO BONILLA ARAGON,103.072860516135,Sin cobertura
CHAPPIEN,BUENAVENTURA-GERARDO TOBAR LOPEZ,58.1626896357907,False,EDGAR CALDAS POTES-CA,75.6302625606944,CONDOTO MANDINGA,89.2913394933954,BUENAVENTURA-GERARDO TOBAR LOPEZ,58.1626896357907,ALFONSO BONILLA ARAGON,113.111876744498,Sin cobertura
BURUJÓN,BUENAVENTURA-GERARDO TOBAR LOPEZ,56.279954386908,False,PIZARRO,85.4091962975834,CONDOTO MANDINGA,121.751256813702,BUENAVENTURA-GERARDO TOBAR LOPEZ,56.279954386908,ALFONSO BONILLA ARAGON,127.843406039218,Sin cobertura
PANGALITA,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.0894188553749,False,EDGAR CALDAS POTES-CA,67.0337288614937,FARFAN HERIBERTO GIL MAR,88.1531519963836,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.0894188553749,ALFONSO BONILLA ARAGON,101.553628414232,Sin cobertura
PAPAYO,BUENAVENTURA-GERARDO TOBAR LOPEZ,52.2799872873232,False,PIZARRO,88.2508927853625,FARFAN HERIBERTO GIL MAR,120.184360481278,BUENAVENTURA-GERARDO TOBAR LOPEZ,52.2799872873232,ALFONSO BONILLA ARAGON,123.853715150491,Sin cobertura
CARRA,BUENAVENTURA-GERARDO TOBAR LOPEZ,57.8031300138395,False,PIZARRO,81.9359940085979,CONDOTO MANDINGA,117.788808002101,BUENAVENTURA-GERARDO TOBAR LOPEZ,57.8031300138395,ALFONSO BONILLA ARAGON,128.410282427263,Sin cobertura
QUEBRADA DE PICHIMÁ,PIZARRO,63.5696627911699,False,PIZARRO,63.5696627911699,CONDOTO MANDINGA,97.0553870665376,BUENAVENTURA-GERARDO TOBAR LOPEZ,70.4733435015903,ALFONSO BONILLA ARAGON,134.81983337728,Sin cobertura
PANGALÁ,BUENAVENTURA-GERARDO TOBAR LOPEZ,46.622666407295,False,EDGAR CALDAS POTES-CA,69.4239446019385,FARFAN HERIBERTO GIL MAR,89.4468010223484,BUENAVENTURA-GERARDO TOBAR LOPEZ,46.622666407295,ALFONSO BONILLA ARAGON,104.620889529118,Sin cobertura
TAPARALITO,BUENAVENTURA-GERARDO TOBAR LOPEZ,45.8847561286681,False,EDGAR CALDAS POTES-CA,76.3140324780504,FARFAN HERIBERTO GIL MAR,98.0454910607592,BUENAVENTURA-GERARDO TOBAR LOPEZ,45.8847561286681,ALFONSO BONILLA ARAGON,109.373070196447,Sin cobertura
TORDÓ,BUENAVENTURA-GERARDO TOBAR LOPEZ,57.6900260941177,False,EDGAR CALDAS POTES-CA,75.6824404211281,CONDOTO MANDINGA,89.9339163650023,BUENAVENTURA-GERARDO TOBAR LOPEZ,57.6900260941177,ALFONSO BONILLA ARAGON,113.010453711273,Sin cobertura
TROJITA,BUENAVENTURA-GERARDO TOBAR LOPEZ,50.4096379705507,False,EDGAR CALDAS POTES-CA,68.7945305827669,FARFAN HERIBERTO GIL MAR,87.0142969810535,BUENAVENTURA-GERARDO TOBAR LOPEZ,50.4096379705507,ALFONSO BONILLA ARAGON,105.393951134458,Sin cobertura
VENADO,PIZARRO,47.5178306016948,False,PIZARRO,47.5178306016948,CONDOTO MANDINGA,93.5176177508704,BUENAVENTURA-GERARDO TOBAR LOPEZ,87.8641662442428,ALFONSO BONILLA ARAGON,152.123008539022,Sin cobertura
UNIÓN VALSALITO,BUENAVENTURA-GERARDO TOBAR LOPEZ,64.7365807154533,False,PIZARRO,77.768982264121,CONDOTO MANDINGA,118.440178182692,BUENAVENTURA-GERARDO TOBAR LOPEZ,64.7365807154533,ALFONSO BONILLA ARAGON,135.645151841053,Sin cobertura
BARRIOS UNIDOS,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.3804330414073,False,EDGAR CALDAS POTES-CA,67.1551702453739,FARFAN HERIBERTO GIL MAR,88.1721435827698,BUENAVENTURA-GERARDO TOBAR LOPEZ,43.3804330414073,ALFONSO BONILLA ARAGON,101.750606718592,Sin cobertura
UNION GUAIMIA,BUENAVENTURA-GERARDO TOBAR LOPEZ,47.6128101111433,False,EDGAR CALDAS POTES-CA,70.1185392782212,FARFAN HERIBERTO GIL MAR,89.8399394286579,BUENAVENTURA-GERARDO TOBAR LOPEZ,47.6128101111433,ALFONSO BONILLA ARAGON,105.490896158713,Sin cobertura
ISTMINA,CONDOTO MANDINGA,9.16145342336345,True,PIZARRO,78.1201081224556,CONDOTO MANDINGA,9.16145342336345,EL CARAÑO,59.8935828674758,MATECAÑA,111.434655454119,Regional
BASURU,CONDOTO MANDINGA,9.72092671579103,True,PIZARRO,68.9681434545995,CONDOTO MANDINGA,9.72092671579103,EL CARAÑO,66.3771527209085,MATECAÑA,117.417856422088,Regional
SURUCO SANTA MÓNICA,CONDOTO MANDINGA,18.6097194323026,True,PIZARRO,74.0954811340261,CONDOTO MANDINGA,18.6097194323026,EL CARAÑO,53.3194474938452,MATECAÑA,120.738199330708,Regional
CARMELITA,CONDOTO MANDINGA,9.92482759823011,True,PIZARRO,68.5299541058516,CONDOTO MANDINGA,9.92482759823011,EL CARAÑO,66.8153153226013,MATECAÑA,117.662904929738,Regional
GUINIGUINI,CONDOTO MANDINGA,12.2587275967042,True,PIZARRO,66.3855525272586,CONDOTO MANDINGA,12.2587275967042,EL CARAÑO,77.3058759685818,MATECAÑA,115.748060546989,Regional
JUANA MARCELA,CONDOTO MANDINGA,10.1403145319187,True,PIZARRO,68.5723437722082,CONDOTO MANDINGA,10.1403145319187,EL CARAÑO,66.3918255753696,MATECAÑA,117.844823049177,Regional
PAITO,CONDOTO MANDINGA,8.86154599965913,True,PIZARRO,69.2077181658469,CONDOTO MANDINGA,8.86154599965913,EL CARAÑO,67.3976647731496,MATECAÑA,116.620578904739,Regional
CHIGORODÓ (PUERTO SALAZAR),CONDOTO MANDINGA,23.7192822363782,True,PIZARRO,73.1722514259803,CONDOTO MANDINGA,23.7192822363782,EL CARAÑO,50.0264482423852,MATECAÑA,125.136275000941,Regional
PRIMERA MOJARRA,CONDOTO MANDINGA,9.84964771755862,True,PIZARRO,81.0119237719461,CONDOTO MANDINGA,9.84964771755862,EL CARAÑO,59.1770743903198,MATECAÑA,108.953014487024,Regional
LLORÓ,EL CARAÑO,23.910812997891,True,INGENIO RISARALDA,97.6553595084793,CONDOTO MANDINGA,49.5686382090732,EL CARAÑO,23.910812997891,MATECAÑA,117.359138403199,Nacional
BORAUDO,EL CARAÑO,21.2353130815178,True,INGENIO RISARALDA,101.080286312699,CONDOTO MANDINGA,50.1562289793364,EL CARAÑO,21.2353130815178,MATECAÑA,120.836647885098,Nacional
NIPORDU,EL CARAÑO,29.771014332563,True,INGENIO RISARALDA,90.6050888919836,CONDOTO MANDINGA,53.1939497158945,EL CARAÑO,29.771014332563,MATECAÑA,109.912651605253,Nacional
VILLA CLARET,INGENIO RISARALDA,47.9451873795825,False,INGENIO RISARALDA,47.9451873795825,CONDOTO MANDINGA,80.119429705497,LA NUBIA,66.703034798621,MATECAÑA,62.7823210749875,Sin cobertura
BOCA DE CAPA,EL CARAÑO,23.93715893775,True,INGENIO RISARALDA,96.6004253986293,CONDOTO MANDINGA,52.8399724222278,EL CARAÑO,23.93715893775,MATECAÑA,116.07922965317,Nacional
BOCAS DE TUMUTUMBUDÓ,EL CARAÑO,25.5863560152788,True,INGENIO RISARALDA,94.8247264506446,CONDOTO MANDINGA,53.2030311298807,EL CARAÑO,25.5863560152788,MATECAÑA,114.23338374703,Nacional
CANCHIDO,EL CARAÑO,22.1803983473108,True,INGENIO RISARALDA,98.5709066902697,CONDOTO MANDINGA,52.7240414239743,EL CARAÑO,22.1803983473108,MATECAÑA,118.109991775445,Nacional
PUERTO MORENO,EL CARAÑO,27.7473427130229,True,INGENIO RISARALDA,92.6249124926601,CONDOTO MANDINGA,53.3088043030188,EL CARAÑO,27.7473427130229,MATECAÑA,111.971518432835,Nacional
BETÉ,EL CARAÑO,37.2415562581529,True,VIGIA DEL FUERTE,64.7975991154365,REYES MURILLO,61.7377892996458,EL CARAÑO,37.2415562581529,JOSE M. CORDOVA,151.489010907678,Nacional
BOCA DE AMÉ,EL CARAÑO,42.6617703361391,False,VIGIA DEL FUERTE,58.7241387945924,REYES MURILLO,67.0211861712026,EL CARAÑO,42.6617703361391,JOSE M. CORDOVA,148.778766636347,Sin cobertura
BOCA DE BEBARÁ,EL CARAÑO,48.5210145282198,False,VIGIA DEL FUERTE,53.8001677841354,ALI PIEDRAHITA,65.2636727489179,EL CARAÑO,48.5210145282198,JOSE M. CORDOVA,140.66957283593,Sin cobertura
EL LLANO DE BEBARÁ,EL CARAÑO,45.7870271761993,False,VIGIA DEL FUERTE,60.1265041399535,ALI PIEDRAHITA,57.8684813084504,EL CARAÑO,45.7870271761993,JOSE M. CORDOVA,131.706511578447,Sin cobertura
EL LLANO DE BEBARAMÁ,EL CARAÑO,35.4377099871193,True,VIGIA DEL FUERTE,66.210784998107,ALI PIEDRAHITA,70.5762507420916,EL CARAÑO,35.4377099871193,JOSE M. CORDOVA,141.333891096894,Nacional
SAN ANTONIO DEL BUEY (CAMPO SANTO),EL CARAÑO,49.8712672079809,False,VIGIA DEL FUERTE,52.3551128263469,JOSE CELESTINO MUTIS,64.3923912305209,EL CARAÑO,49.8712672079809,JOSE M. CORDOVA,154.774619473454,Sin cobertura
SAN JOSÉ DE BUEY,EL CARAÑO,49.8712672079809,False,VIGIA DEL FUERTE,52.3551128263469,JOSE CELESTINO MUTIS,64.3923912305209,EL CARAÑO,49.8712672079809,JOSE M. CORDOVA,154.774619473454,Sin cobertura
TANGÜÍ,EL CARAÑO,24.6870107862092,True,VIGIA DEL FUERTE,76.810634309656,REYES MURILLO,62.8947218558827,EL CARAÑO,24.6870107862092,JOSE M. CORDOVA,147.053361801879,Nacional
BAUDO GRANDE,EL CARAÑO,26.9276978186603,True,VIGIA DEL FUERTE,74.842318640833,REYES MURILLO,61.496096355267,EL CARAÑO,26.9276978186603,JOSE M. CORDOVA,148.759200796797,Nacional
MEDIO BETE,EL CARAÑO,36.660173849486,True,VIGIA DEL FUERTE,67.8686612674582,REYES MURILLO,55.0447194947393,EL CARAÑO,36.660173849486,JOSE M. CORDOVA,157.464015948447,Nacional
PUERTO SALAZAR,EL CARAÑO,45.2044586070175,False,VIGIA DEL FUERTE,56.2175195602292,ALI PIEDRAHITA,70.1675040834198,EL CARAÑO,45.2044586070175,JOSE M. CORDOVA,144.558097081175,Sin cobertura
PUNE,EL CARAÑO,31.899222749067,True,VIGIA DEL FUERTE,69.4170494951747,REYES MURILLO,65.3950804974888,EL CARAÑO,31.899222749067,JOSE M. CORDOVA,146.074776651842,Nacional
PUERTO MELUK,CONDOTO MANDINGA,33.1192028878741,True,PIZARRO,52.6248297325936,CONDOTO MANDINGA,33.1192028878741,EL CARAÑO,64.980266016329,MATECAÑA,140.593432343009,Regional
BOCA DE BAUDOCITO,CONDOTO MANDINGA,32.7878960475839,True,PIZARRO,55.8435689333916,CONDOTO MANDINGA,32.7878960475839,EL CARAÑO,61.3611853733176,MATECAÑA,139.701514750963,Regional
BERIGUADÓ,CONDOTO MANDINGA,24.9929708803787,True,PIZARRO,52.3116681157333,CONDOTO MANDINGA,24.9929708803787,EL CARAÑO,75.6902874098869,MATECAÑA,131.743985644414,Regional
CURUNDÓ LA BANCA,CONDOTO MANDINGA,26.8659643834076,True,PIZARRO,56.9537425409685,CONDOTO MANDINGA,26.8659643834076,EL CARAÑO,63.9400634651161,MATECAÑA,134.318149441413,Regional
PUERTO PLATANARES,CONDOTO MANDINGA,35.6245803518975,True,PIZARRO,43.9604242870015,CONDOTO MANDINGA,35.6245803518975,EL CARAÑO,75.5464005245939,MATECAÑA,143.086131627561,Regional
PIE DE PEPE,CONDOTO MANDINGA,17.4093410643273,True,PIZARRO,61.9703128485662,CONDOTO MANDINGA,17.4093410643273,EL CARAÑO,66.8670038841118,MATECAÑA,125.163039099694,Regional
PUERTO ADÁN,CONDOTO MANDINGA,39.9828612765178,True,PIZARRO,42.0648749366055,CONDOTO MANDINGA,39.9828612765178,EL CARAÑO,74.6122896253925,MATECAÑA,147.670754442155,Regional
SAN MIGUEL BAUDOCITO,CONDOTO MANDINGA,32.8155910503466,True,PIZARRO,56.1684028704046,CONDOTO MANDINGA,32.8155910503466,EL CARAÑO,60.9789894643491,MATECAÑA,139.651056350397,Regional
QUERA,PIZARRO,27.2980819802681,True,PIZARRO,27.2980819802681,CONDOTO MANDINGA,49.8421163874092,EL CARAÑO,92.1643511573279,MATECAÑA,154.921010710938,Aeródromo
BOCA DE PEPE,PIZARRO,36.0639077912089,True,PIZARRO,36.0639077912089,CONDOTO MANDINGA,41.4549815265083,EL CARAÑO,84.4493317864521,MATECAÑA,147.596373441196,Aeródromo
UNIÓN MISARA,CONDOTO MANDINGA,35.6245803518975,True,PIZARRO,43.9604242870015,CONDOTO MANDINGA,35.6245803518975,EL CARAÑO,75.5464005245939,MATECAÑA,143.086131627561,Regional
BERRECUY,CONDOTO MANDINGA,23.731609434827,True,PIZARRO,57.9238541555335,CONDOTO MANDINGA,23.731609434827,EL CARAÑO,65.5138900126353,MATECAÑA,131.387240133772,Regional
BOCA DE CURUNDO,CONDOTO MANDINGA,35.5250768870536,True,PIZARRO,45.4917048585747,CONDOTO MANDINGA,35.5250768870536,EL CARAÑO,73.0329520510234,MATECAÑA,143.212607117279,Regional
CURUNDO LA LOMA,CONDOTO MANDINGA,35.22655630832,True,PIZARRO,45.9420568033355,CONDOTO MANDINGA,35.22655630832,EL CARAÑO,72.5973735167833,MATECAÑA,142.932923150651,Regional
ANDAGOYA,CONDOTO MANDINGA,3.64773801323432,True,PIZARRO,75.80973517787,CONDOTO MANDINGA,3.64773801323432,EL CARAÑO,65.9205507029441,MATECAÑA,110.416723304189,Regional
BEBEDÓ,CONDOTO MANDINGA,22.6696027536092,True,PIZARRO,59.4664827000524,CONDOTO MANDINGA,22.6696027536092,EL CARAÑO,86.6417506351226,MATECAÑA,121.280025283614,Regional
BOCA DE SURUCO,CONDOTO MANDINGA,52.2190798638861,False,PIZARRO,72.136661780817,CONDOTO MANDINGA,52.2190798638861,BUENAVENTURA-GERARDO TOBAR LOPEZ,91.370798117486,MATECAÑA,120.400299365226,Sin cobertura
CHIQUICHOQUI,CONDOTO MANDINGA,11.8967696638615,True,PIZARRO,68.8031925403441,CONDOTO MANDINGA,11.8967696638615,EL CARAÑO,78.9816016030708,MATECAÑA,112.863822463851,Regional
