SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
23390,7,5,168,4,4933,2013-04-10,12158.40,1823.76,13982.16,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
23762,4,5,169,4,8141,2013-04-11,85044.00,12756.60,97800.60,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
23765,7,5,170,4,3324,2013-04-11,11401.60,1710.24,13111.84,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24004,4,5,171,4,3702,2013-04-12,85158.00,12773.70,97931.70,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24007,7,5,172,4,9637,2013-04-12,12312.00,1846.80,14158.80,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24569,4,5,173,4,8900,2013-04-15,88590.00,13288.50,101878.50,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24572,7,5,174,4,8016,2013-04-15,11785.60,1767.84,13553.44,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24577,4,5,175,4,747,2013-04-15,2208.00,331.20,2539.20,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24578,4,7,NULL,4,NULL,2013-04-15,0.00,0.00,-490900.50,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24579,7,7,NULL,4,NULL,2013-04-15,0.00,0.00,-67987.54,0.00,2013-04-15,1,4,2013-04-15 09:00:00.0000000
24757,4,5,176,4,6077,2013-04-16,90474.00,13571.10,104045.10,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
24760,7,5,177,4,6300,2013-04-16,10535.20,1580.28,12115.48,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25137,4,5,178,4,8267,2013-04-17,95376.00,14306.40,109682.40,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25140,7,5,179,4,2075,2013-04-17,11423.60,1713.54,13137.14,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25546,4,5,180,4,7636,2013-04-18,96600.00,14490.00,111090.00,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25549,7,5,181,4,3990,2013-04-18,12125.60,1818.84,13944.44,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25832,4,5,182,4,4990,2013-04-19,100938.00,15140.70,116078.70,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
25835,7,5,183,4,8389,2013-04-19,12822.00,1923.30,14745.30,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26440,4,5,184,4,4873,2013-04-22,102750.00,15412.50,118162.50,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26443,7,5,185,4,1489,2013-04-22,13036.00,1955.40,14991.40,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26446,4,5,186,4,3690,2013-04-22,1068.00,160.20,1228.20,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26448,7,5,187,4,5492,2013-04-22,192.00,28.80,220.80,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26449,4,7,NULL,4,NULL,2013-04-22,0.00,0.00,-560286.90,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26450,7,7,NULL,4,NULL,2013-04-22,0.00,0.00,-69154.56,0.00,2013-04-22,1,14,2013-04-22 09:00:00.0000000
26768,4,5,188,4,3922,2013-04-23,107706.00,16155.90,123861.90,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
26771,7,5,189,4,3910,2013-04-23,14292.00,2143.80,16435.80,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27126,4,5,190,4,9120,2013-04-24,110748.00,16612.20,127360.20,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27129,7,5,191,4,976,2013-04-24,13458.40,2018.76,15477.16,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27388,4,5,192,4,659,2013-04-25,111144.00,16671.60,127815.60,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27391,7,5,193,4,8800,2013-04-25,13590.00,2038.50,15628.50,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27568,4,5,194,4,8949,2013-04-26,110904.00,16635.60,127539.60,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
27571,7,5,195,4,5995,2013-04-26,13140.40,1971.06,15111.46,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28130,4,5,196,4,547,2013-04-29,110856.00,16628.40,127484.40,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28133,7,5,197,4,2409,2013-04-29,12460.40,1869.06,14329.46,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28137,4,5,198,4,4447,2013-04-29,1728.00,259.20,1987.20,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28139,7,5,199,4,6850,2013-04-29,537.60,80.64,618.24,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28140,4,7,NULL,4,NULL,2013-04-29,0.00,0.00,-636048.90,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28141,7,7,NULL,4,NULL,2013-04-29,0.00,0.00,-77600.62,0.00,2013-04-29,1,8,2013-04-29 09:00:00.0000000
28380,4,5,200,4,9440,2013-04-30,110700.00,16605.00,127305.00,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
28383,7,5,201,4,2954,2013-04-30,12098.80,1814.82,13913.62,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
28756,4,5,202,4,2457,2013-05-01,110394.00,16559.10,126953.10,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
28759,7,5,203,4,3772,2013-05-01,11588.80,1738.32,13327.12,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29022,4,5,204,4,5559,2013-05-02,114690.00,17203.50,131893.50,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29025,7,5,205,4,7053,2013-05-02,11709.60,1756.44,13466.04,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29401,4,5,206,4,930,2013-05-03,117900.00,17685.00,135585.00,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29404,7,5,207,4,4440,2013-05-03,11770.00,1765.50,13535.50,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29889,4,5,208,4,2134,2013-05-06,120684.00,18102.60,138786.60,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29892,7,5,209,4,1072,2013-05-06,12466.40,1869.96,14336.36,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29895,4,5,210,4,1817,2013-05-06,924.00,138.60,1062.60,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29896,4,7,NULL,4,NULL,2013-05-06,0.00,0.00,-661585.80,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
29897,7,7,NULL,4,NULL,2013-05-06,0.00,0.00,-68578.64,0.00,2013-05-06,1,19,2013-05-06 09:00:00.0000000
30303,4,5,211,4,9385,2013-05-07,123762.00,18564.30,142326.30,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
30306,7,5,212,4,2002,2013-05-07,11484.80,1722.72,13207.52,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
30585,4,5,213,4,7488,2013-05-08,124008.00,18601.20,142609.20,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
30588,7,5,214,4,7275,2013-05-08,10651.20,1597.68,12248.88,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
30978,4,5,215,4,7864,2013-05-09,130854.00,19628.10,150482.10,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
30981,7,5,216,4,6873,2013-05-09,10667.60,1600.14,12267.74,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31394,4,5,217,4,151,2013-05-10,133044.00,19956.60,153000.60,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31397,7,5,218,4,7601,2013-05-10,13826.40,2073.96,15900.36,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31821,4,5,219,4,5932,2013-05-13,134700.00,20205.00,154905.00,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31824,7,5,220,4,778,2013-05-13,14884.80,2232.72,17117.52,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31827,4,5,221,4,5982,2013-05-13,1044.00,156.60,1200.60,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31828,4,7,NULL,4,NULL,2013-05-13,0.00,0.00,-744523.80,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
31829,7,7,NULL,4,NULL,2013-05-13,0.00,0.00,-70742.02,0.00,2013-05-13,1,12,2013-05-13 09:00:00.0000000
32187,4,5,222,4,8770,2013-05-14,134748.00,20212.20,154960.20,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
32190,7,5,223,4,9702,2013-05-14,13826.40,2073.96,15900.36,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
32573,4,5,224,4,6479,2013-05-15,137250.00,20587.50,157837.50,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
32576,7,5,225,4,1688,2013-05-15,13300.00,1995.00,15295.00,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
32846,4,5,226,4,798,2013-05-16,137862.00,20679.30,158541.30,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
32849,7,5,227,4,8092,2013-05-16,14374.80,2156.22,16531.02,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33115,4,5,228,4,3528,2013-05-17,138270.00,20740.50,159010.50,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33118,7,5,229,4,761,2013-05-17,13541.20,2031.18,15572.38,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33619,4,5,230,4,9627,2013-05-20,140022.00,21003.30,161025.30,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33622,7,5,231,4,3445,2013-05-20,15800.80,2370.12,18170.92,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33626,4,5,232,4,6485,2013-05-20,1728.00,259.20,1987.20,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33628,7,5,233,4,8560,2013-05-20,170.00,25.50,195.50,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33629,4,7,NULL,4,NULL,2013-05-20,0.00,0.00,-793362.00,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33630,7,7,NULL,4,NULL,2013-05-20,0.00,0.00,-81665.18,0.00,2013-05-20,1,6,2013-05-20 09:00:00.0000000
33994,4,5,234,4,5686,2013-05-21,142206.00,21330.90,163536.90,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
33997,7,5,235,4,9326,2013-05-21,17089.60,2563.44,19653.04,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34272,4,5,236,4,53,2013-05-22,143814.00,21572.10,165386.10,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34275,7,5,237,4,5254,2013-05-22,16256.00,2438.40,18694.40,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34506,4,5,238,4,7709,2013-05-23,145344.00,21801.60,167145.60,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34509,7,5,239,4,6529,2013-05-23,15499.20,2324.88,17824.08,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34842,4,5,240,4,464,2013-05-24,146220.00,21933.00,168153.00,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
34845,7,5,241,4,5001,2013-05-24,14972.80,2245.92,17218.72,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35266,4,5,242,4,3253,2013-05-27,150252.00,22537.80,172789.80,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35270,7,5,243,4,1920,2013-05-27,15473.20,2320.98,17794.18,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35272,4,5,244,4,9204,2013-05-27,96.00,14.40,110.40,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35274,7,5,245,4,154,2013-05-27,499.20,74.88,574.08,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35275,4,7,NULL,4,NULL,2013-05-27,0.00,0.00,-837121.80,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35276,7,7,NULL,4,NULL,2013-05-27,0.00,0.00,-91758.50,0.00,2013-05-27,1,11,2013-05-27 09:00:00.0000000
35599,4,5,246,4,96,2013-05-28,151128.00,22669.20,173797.20,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
35602,7,5,247,4,566,2013-05-28,14671.20,2200.68,16871.88,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36009,4,5,248,4,1610,2013-05-29,155178.00,23276.70,178454.70,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36012,7,5,249,4,2254,2013-05-29,15998.40,2399.76,18398.16,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36212,4,5,250,4,8195,2013-05-30,156474.00,23471.10,179945.10,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36215,7,5,251,4,1193,2013-05-30,15318.40,2297.76,17616.16,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36611,4,5,252,4,4470,2013-05-31,161358.00,24203.70,185561.70,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
36614,7,5,253,4,850,2013-05-31,16014.80,2402.22,18417.02,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37110,4,5,254,4,4334,2013-06-03,163950.00,24592.50,188542.50,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37113,7,5,255,4,3510,2013-06-03,19091.20,2863.68,21954.88,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37116,4,5,256,4,3175,2013-06-03,1830.00,274.50,2104.50,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37117,4,7,NULL,4,NULL,2013-06-03,0.00,0.00,-908405.70,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37118,7,7,NULL,4,NULL,2013-06-03,0.00,0.00,-93258.10,0.00,2013-06-03,1,15,2013-06-03 09:00:00.0000000
37486,4,5,257,4,710,2013-06-04,168192.00,25228.80,193420.80,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
37490,7,5,258,4,3924,2013-06-04,18695.20,2804.28,21499.48,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
37804,4,5,259,4,6351,2013-06-05,170472.00,25570.80,196042.80,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
37808,7,5,260,4,5534,2013-06-05,17645.60,2646.84,20292.44,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
38213,4,5,261,4,1025,2013-06-06,172620.00,25893.00,198513.00,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
38217,7,5,262,4,6168,2013-06-06,17229.60,2584.44,19814.04,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
38610,4,5,263,4,9169,2013-06-07,175206.00,26280.90,201486.90,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
38614,7,5,264,4,217,2013-06-07,17770.40,2665.56,20435.96,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39143,4,5,265,4,6350,2013-06-10,176988.00,26548.20,203536.20,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39146,7,5,266,4,2324,2013-06-10,17983.60,2697.54,20681.14,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39150,4,5,267,4,7103,2013-06-10,1854.00,278.10,2132.10,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39152,7,5,268,4,7799,2013-06-10,307.20,46.08,353.28,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39153,4,7,NULL,4,NULL,2013-06-10,0.00,0.00,-995131.80,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39154,7,7,NULL,4,NULL,2013-06-10,0.00,0.00,-103076.34,0.00,2013-06-10,1,12,2013-06-10 09:00:00.0000000
39498,4,5,269,4,6820,2013-06-11,180738.00,27110.70,207848.70,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
39501,7,5,270,4,4414,2013-06-11,16793.60,2519.04,19312.64,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
39804,4,5,271,4,9442,2013-06-12,182436.00,27365.40,209801.40,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
39807,7,5,272,4,332,2013-06-12,15960.00,2394.00,18354.00,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40036,4,5,273,4,9377,2013-06-13,181566.00,27234.90,208800.90,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40039,7,5,274,4,4327,2013-06-13,15203.20,2280.48,17483.68,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40335,4,5,275,4,6025,2013-06-14,181536.00,27230.40,208766.40,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40338,7,5,276,4,7611,2013-06-14,15389.60,2308.44,17698.04,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40842,4,5,277,4,1930,2013-06-17,183660.00,27549.00,211209.00,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40845,7,5,278,4,6244,2013-06-17,14940.00,2241.00,17181.00,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40847,4,5,279,4,2277,2013-06-17,336.00,50.40,386.40,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40849,7,5,280,4,9706,2013-06-17,115.20,17.28,132.48,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40850,4,7,NULL,4,NULL,2013-06-17,0.00,0.00,-1046812.80,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
40851,7,7,NULL,4,NULL,2013-06-17,0.00,0.00,-90161.84,0.00,2013-06-17,1,6,2013-06-17 09:00:00.0000000
41030,4,5,281,4,579,2013-06-18,182280.00,27342.00,209622.00,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
41033,7,5,282,4,3262,2013-06-18,14238.00,2135.70,16373.70,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
41383,4,5,283,4,2711,2013-06-19,182940.00,27441.00,210381.00,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
41386,7,5,284,4,2555,2013-06-19,13750.00,2062.50,15812.50,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
41821,4,5,285,4,2486,2013-06-20,184860.00,27729.00,212589.00,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
41824,7,5,286,4,5056,2013-06-20,12916.40,1937.46,14853.86,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42225,4,5,287,4,6197,2013-06-21,184296.00,27644.40,211940.40,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42228,7,5,288,4,3866,2013-06-21,12592.80,1888.92,14481.72,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42732,4,5,289,4,4843,2013-06-24,186072.00,27910.80,213982.80,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42735,7,5,290,4,2466,2013-06-24,12198.00,1829.70,14027.70,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42741,4,5,291,4,9559,2013-06-24,2460.00,369.00,2829.00,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42743,7,5,292,4,7739,2013-06-24,153.60,23.04,176.64,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42744,4,7,NULL,4,NULL,2013-06-24,0.00,0.00,-1061344.20,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
42745,7,7,NULL,4,NULL,2013-06-24,0.00,0.00,-75726.12,0.00,2013-06-24,1,9,2013-06-24 09:00:00.0000000
43001,4,5,293,4,6628,2013-06-25,190116.00,28517.40,218633.40,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
43004,7,5,294,4,8524,2013-06-25,11194.40,1679.16,12873.56,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
43429,4,5,295,4,2527,2013-06-26,193920.00,29088.00,223008.00,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
43432,7,5,296,4,475,2013-06-26,12230.80,1834.62,14065.42,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
43705,4,5,297,4,5839,2013-06-27,194076.00,29111.40,223187.40,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
43708,7,5,298,4,4058,2013-06-27,11397.20,1709.58,13106.78,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44068,4,5,299,4,3268,2013-06-28,196278.00,29441.70,225719.70,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44071,7,5,300,4,9756,2013-06-28,14024.00,2103.60,16127.60,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44740,4,5,301,4,1903,2013-07-01,199206.00,29880.90,229086.90,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44743,7,5,302,4,5063,2013-07-01,13228.80,1984.32,15213.12,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44747,4,5,303,4,1456,2013-07-01,2514.00,377.10,2891.10,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44750,7,5,304,4,8085,2013-07-01,472.80,70.92,543.72,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44751,4,7,NULL,4,NULL,2013-07-01,0.00,0.00,-1122526.50,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
44752,7,7,NULL,4,NULL,2013-07-01,0.00,0.00,-71930.20,0.00,2013-07-01,1,6,2013-07-01 09:00:00.0000000
45158,4,5,305,4,5066,2013-07-02,201642.00,30246.30,231888.30,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
45161,7,5,306,4,5435,2013-07-02,12998.40,1949.76,14948.16,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
45516,4,5,307,4,1139,2013-07-03,203400.00,30510.00,233910.00,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
45519,7,5,308,4,3567,2013-07-03,15471.60,2320.74,17792.34,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
45824,4,5,309,4,5394,2013-07-04,205944.00,30891.60,236835.60,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
45827,7,5,310,4,447,2013-07-04,14983.60,2247.54,17231.14,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46181,4,5,311,4,1036,2013-07-05,207408.00,31111.20,238519.20,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46185,7,5,312,4,8803,2013-07-05,14522.00,2178.30,16700.30,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46696,4,5,313,4,9360,2013-07-08,207960.00,31194.00,239154.00,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46699,7,5,314,4,5197,2013-07-08,13508.40,2026.26,15534.66,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46703,4,5,315,4,4359,2013-07-08,1326.00,198.90,1524.90,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46706,7,5,316,4,5019,2013-07-08,412.80,61.92,474.72,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46707,4,7,NULL,4,NULL,2013-07-08,0.00,0.00,-1181832.00,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46708,7,7,NULL,4,NULL,2013-07-08,0.00,0.00,-82681.32,0.00,2013-07-08,1,8,2013-07-08 09:00:00.0000000
46959,4,5,317,4,3817,2013-07-09,207858.00,31178.70,239036.70,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
46962,7,5,318,4,3208,2013-07-09,14643.60,2196.54,16840.14,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
47375,4,5,319,4,6286,2013-07-10,207702.00,31155.30,238857.30,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
47378,7,5,320,4,9861,2013-07-10,15850.00,2377.50,18227.50,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
47786,4,5,321,4,4096,2013-07-11,209166.00,31374.90,240540.90,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
47789,7,5,322,4,3976,2013-07-11,16606.80,2491.02,19097.82,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48188,4,5,323,4,4781,2013-07-12,210534.00,31580.10,242114.10,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48191,7,5,324,4,7169,2013-07-12,22886.00,3432.90,26318.90,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48579,4,5,325,4,6669,2013-07-15,210306.00,31545.90,241851.90,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48582,7,5,326,4,4335,2013-07-15,22052.40,3307.86,25360.26,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48585,4,5,327,4,5652,2013-07-15,1848.00,277.20,2125.20,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48587,7,5,328,4,9140,2013-07-15,76.80,11.52,88.32,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48588,4,7,NULL,4,NULL,2013-07-15,0.00,0.00,-1204526.10,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48589,7,7,NULL,4,NULL,2013-07-15,0.00,0.00,-105932.94,0.00,2013-07-15,1,19,2013-07-15 09:00:00.0000000
48994,4,5,329,4,2069,2013-07-16,215178.00,32276.70,247454.70,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
48997,7,5,330,4,887,2013-07-16,23012.00,3451.80,26463.80,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
49410,4,5,331,4,7006,2013-07-17,215970.00,32395.50,248365.50,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
49413,7,5,332,4,1809,2013-07-17,22732.40,3409.86,26142.26,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
49846,4,5,333,4,9942,2013-07-18,217032.00,32554.80,249586.80,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
49849,7,5,334,4,5277,2013-07-18,22469.20,3370.38,25839.58,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50153,4,5,335,4,2320,2013-07-19,220422.00,33063.30,253485.30,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50156,7,5,336,4,1729,2013-07-19,22052.40,3307.86,25360.26,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50690,4,5,337,4,5836,2013-07-22,221862.00,33279.30,255141.30,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50693,7,5,338,4,9502,2013-07-22,21942.80,3291.42,25234.22,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50696,4,5,339,4,2457,2013-07-22,1080.00,162.00,1242.00,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50697,4,7,NULL,4,NULL,2013-07-22,0.00,0.00,-1255275.60,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50698,7,7,NULL,4,NULL,2013-07-22,0.00,0.00,-129040.12,0.00,2013-07-22,1,2,2013-07-22 09:00:00.0000000
50925,4,5,340,4,8081,2013-07-23,222114.00,33317.10,255431.10,0.00,2013-07-29,1,16,2013-07-29 09:00:00.0000000
50928,7,5,341,4,5628,2013-07-23,21301.20,3195.18,24496.38,0.00,2013-07-29,1,16,2013-07-29 09:00:00.0000000
